ID,predict_D,predict_B
165978,16.69949729,0.492007871
105331,16.69788685,0.404016556
99813,16.69493777,0.460027645
24654,16.69025967,0.482588205
62689,16.68822056,0.4520305
84027,16.68725597,0.458054238
113064,16.68477308,0.509673671
40516,16.68402424,0.504027353
148132,16.68189797,0.460743549
115334,16.68180444,0.430422901
112686,16.67991314,0.406817885
83302,16.67889588,0.50349439
88151,16.67573389,0.561511213
91285,16.67419517,0.380857749
21390,16.67378435,0.497780211
186251,16.6736476,0.541486098
71943,16.67126617,0.467234838
49223,16.67033356,0.431310659
124920,16.66907716,0.325099315
8436,16.66825472,0.389580679
150282,16.666848,0.48551469
61298,16.66356416,0.378927241
187318,16.66341576,0.413318255
114721,16.66254132,0.429929486
4320,16.66039505,0.57460554
41936,16.65976752,0.449560781
159651,16.65646259,0.22161762
165378,16.65609117,0.555328826
188828,16.65162907,0.639962039
185698,16.65114063,0.530922593
141349,16.6506061,0.494313994
74102,16.65023992,0.352663233
80179,16.64849656,0.351544582
27670,16.6455579,0.467693463
18948,16.6433577,0.443384128
48506,16.63908894,0.627497765
79080,16.63881842,0.466462873
83181,16.63855243,0.448256594
61536,16.63710588,0.447603
179745,16.63531736,0.292179892
61586,16.63272824,0.490138391
84210,16.63126618,0.458088254
142778,16.63110699,0.420693886
138924,16.62870322,0.284013444
137971,16.62870322,0.18801042
66710,16.62870322,0.182633681
80440,16.62868573,0.314059924
153864,16.62619742,0.537626198
145838,16.62592778,0.256480412
155311,16.62578979,0.394351887
11011,16.62424443,0.542548529
59808,16.6216435,0.497067509
135341,16.62159372,0.549566746
9218,16.61989622,0.439124938
61584,16.61724365,0.436867513
151904,16.61311043,0.509609598
102673,16.61211131,0.47260009
47418,16.61173837,0.531116778
89274,16.61002551,0.458733556
793,16.60855942,0.516828826
51057,16.60469644,0.451839213
42724,16.60074078,0.322583078
94915,16.59687532,0.563198721
157530,16.59571157,0.516073512
83922,16.59542969,0.477614962
99673,16.59214298,0.476143887
25214,16.59076833,0.404265102
119538,16.5894509,0.451847483
9091,16.58794383,0.541582039
24839,16.58755504,0.365802805
155388,16.58740593,0.445495179
149784,16.58708977,0.461470628
154544,16.58659472,0.481590255
44441,16.58614456,0.493741082
166600,16.58371857,0.454203695
1818,16.58342364,0.446390889
20625,16.58192768,0.490853443
23465,16.58192768,0.449476765
151828,16.5809066,0.403887245
114435,16.57675317,0.465379783
79800,16.57500261,0.435259978
33455,16.57262051,0.476927964
154151,16.57252697,0.49419412
54041,16.57100378,0.345422153
177927,16.57090535,0.378754034
90775,16.56548392,0.428530406
159034,16.56331501,0.198035677
12932,16.55508805,0.5115139
120490,16.55336294,0.579243487
45409,16.55202035,0.369501314
135336,16.55128648,0.454575284
11978,16.55049153,0.579545221
180633,16.55038415,0.487528544
63436,16.54927943,0.398194881
175996,16.54686955,0.393294413
174551,16.54471265,0.492215929
178865,16.54163851,0.365318399
175730,16.54160452,0.369983981
187707,16.53981835,0.554515597
172883,16.53850909,0.421489175
151614,16.53739182,0.445703374
174428,16.53483669,0.426036985
74701,16.53465242,0.538870682
2781,16.533911,0.358950244
161856,16.5323663,0.480729977
153512,16.5323663,0.428432231
151335,16.53107475,0.471028232
105251,16.5242041,0.508813796
169973,16.52367855,0.470200739
154668,16.52188771,0.392473466
5366,16.51944897,0.471594587
41078,16.51882925,0.471952603
185464,16.50950805,0.571801727
65358,16.50944155,0.516131998
109246,16.50482473,0.409281617
6912,16.50369206,0.642062757
139324,16.50247115,0.516578447
35969,16.50142342,0.479628591
104905,16.50003812,0.415468988
173184,16.49825693,0.515939942
125651,16.49660367,0.398865673
137504,16.49323095,0.503323817
189962,16.4909554,0.408022174
33636,16.49083542,0.396245558
169813,16.49011364,0.456232873
50137,16.48910993,0.526471527
122341,16.48898461,0.514782801
155523,16.48729478,0.422844738
66300,16.48617079,0.512086464
25468,16.48389732,0.397908597
17833,16.48052261,0.420283375
155158,16.48052261,0.413753664
27387,16.4777834,0.49455049
40193,16.47609992,0.391616399
74748,16.47527488,0.555979319
71639,16.47315078,0.410775813
101207,16.46653576,0.403942574
78672,16.4661391,0.372063818
30745,16.46335924,0.393733575
53167,16.46287025,0.499561035
164024,16.46274728,0.507256203
115574,16.46135152,0.541823033
21577,16.46011233,0.395487542
55552,16.45966548,0.483000886
148160,16.45933196,0.484562288
28600,16.45734888,0.443077838
111045,16.45594298,0.477905088
171137,16.45370178,0.592458674
140481,16.45151884,0.377133645
64224,16.45081926,0.472611641
152287,16.44910075,0.494922817
73301,16.44842631,0.381039864
174578,16.44806159,0.535475885
1264,16.44731985,0.46432082
34801,16.44684353,0.484049249
161501,16.44586135,0.485715859
94141,16.44576012,0.526690336
76159,16.44510419,0.446598448
172846,16.44488522,0.423465968
149499,16.44461734,0.562390165
145120,16.44183595,0.585089884
45922,16.44183146,0.417128815
114424,16.44092845,0.440063297
159472,16.43752277,0.417089535
75396,16.43595897,0.509310347
190157,16.43460109,0.595514742
99878,16.43305645,0.546443352
26825,16.43229718,0.452370613
30018,16.42972475,0.452325383
175194,16.42972475,0.450112001
154489,16.42972475,0.388098108
52040,16.42950182,0.503862228
189882,16.42861893,0.39582571
167538,16.42746512,0.550278934
149502,16.42613446,0.498230846
168920,16.42399863,0.420702052
92864,16.42209301,0.336452167
175890,16.42204646,0.444683147
107137,16.41898778,0.418112392
153501,16.41805089,0.459492501
164386,16.41725613,0.446601407
165934,16.41073732,0.505983953
111021,16.40129358,0.503286713
65907,16.39922603,0.445756424
82446,16.39393764,0.448252389
179275,16.3932471,0.531505011
72829,16.39103329,0.415372094
165608,16.39056197,0.501460437
169780,16.38320269,0.366117154
136365,16.38160166,0.374942885
168580,16.3814241,0.438774031
178315,16.38117239,0.439636322
53793,16.38115669,0.444666042
160975,16.3811462,0.537822563
51406,16.38099922,0.375357923
54859,16.38092372,0.512145433
182754,16.37934988,0.395224326
92801,16.37865563,0.486278088
156158,16.3772721,0.404408281
62686,16.37654766,0.429948018
161693,16.37562155,0.454286985
13782,16.37343147,0.600650683
905,16.37317314,0.452091416
64844,16.37287864,0.438571192
153500,16.37185978,0.474811636
119368,16.37119693,0.414900055
164133,16.37065158,0.551782865
40757,16.37062434,0.520022909
65500,16.369019,0.536695331
176380,16.36895527,0.466884055
48547,16.36893106,0.357083729
87210,16.36569835,0.430330893
170241,16.3653256,0.495240495
109353,16.3653256,0.488202774
102093,16.3653256,0.362126896
143218,16.36244465,0.405891841
49698,16.36139378,0.506774782
190040,16.35920495,0.511820386
137835,16.35590251,0.54308659
175584,16.35369687,0.490800171
154079,16.35135245,0.530042757
89971,16.35075508,0.47986778
66338,16.34894835,0.57436823
141778,16.34847124,0.459792931
162996,16.34662404,0.400821834
176838,16.34662404,0.336452167
186197,16.34641717,0.727215778
153117,16.34511684,0.456867941
27928,16.34161021,0.540688536
120209,16.34069619,0.433329555
142495,16.33955247,0.550159809
138604,16.33627613,0.490841679
157213,16.33531458,0.513044808
168242,16.33531458,0.467039167
41065,16.33531458,0.394164277
115374,16.33504393,0.456973036
53963,16.33309214,0.4808464
82701,16.33226539,0.465442747
110068,16.33150286,0.509594931
21720,16.32940169,0.334189982
94975,16.32709098,0.524345793
160306,16.32559737,0.547431739
172097,16.32559737,0.471201205
151702,16.32470117,0.431652805
67724,16.3242899,0.408399301
94503,16.32401282,0.387151857
142057,16.32337082,0.477217219
148402,16.32140725,0.511939582
166960,16.31710399,0.496935159
126879,16.31439713,0.561172539
158506,16.31272156,0.349944625
175951,16.31095397,0.465030706
9553,16.31030644,0.301796954
45798,16.30978773,0.538693821
152617,16.30913521,0.411145347
95806,16.30881656,0.496158429
22420,16.30855438,0.302570373
167580,16.30787264,0.494185047
69465,16.30787264,0.40204159
151504,16.30782598,0.395935975
47531,16.30698101,0.335565642
175155,16.30388154,0.482646314
42778,16.30388154,0.357015667
98282,16.30290482,0.346279413
44243,16.30155739,0.479162425
50967,16.30048023,0.465430955
113564,16.29989013,0.465727617
113637,16.29918629,0.565724402
118739,16.29350325,0.477448244
45551,16.29126165,0.418130563
146703,16.29126165,0.412698829
61480,16.29126165,0.362126896
130042,16.29123362,0.531196301
183312,16.29032069,0.419324208
152822,16.28917045,0.417103653
127071,16.28719801,0.435599756
186809,16.28684006,0.612008289
109208,16.28594696,0.51635483
25601,16.28594696,0.400908282
190839,16.28594696,0.400908282
187157,16.28510757,0.72426565
126959,16.28465893,0.529727559
72366,16.28292071,0.36750476
104364,16.2822875,0.456980276
81014,16.28133034,0.534156056
74360,16.28100735,0.365825193
60934,16.27874409,0.509813848
186067,16.27664484,0.561880418
75180,16.27311989,0.412391714
178826,16.27146759,0.526539213
51696,16.27145179,0.348303486
61923,16.26982827,0.365315181
126447,16.26939913,0.329127283
149887,16.268662,0.420030701
72506,16.26852332,0.539033235
118805,16.26801951,0.508022294
29141,16.26754317,0.43844398
18207,16.2672454,0.440651258
23216,16.2672454,0.365192511
187561,16.26652125,0.48110667
97576,16.26563815,0.476580184
80652,16.26549423,0.450864454
31953,16.26473008,0.406601776
79649,16.26241169,0.462748049
3496,16.2619831,0.525756269
111942,16.25817205,0.388328048
189531,16.25585965,0.576947642
183924,16.25445339,0.435087773
24663,16.25352124,0.581261891
29401,16.25190817,0.430882131
100835,16.24927835,0.584859219
111488,16.24642077,0.471983747
149142,16.24546436,0.395263419
107057,16.24429115,0.387435705
115935,16.24404381,0.435848395
51022,16.24156493,0.404639162
146750,16.2403075,0.405045955
106963,16.2381171,0.37420841
97652,16.23752665,0.430058074
127055,16.23714775,0.421616006
30414,16.23636123,0.445117995
11833,16.23486905,0.330705597
112221,16.23383517,0.42658199
15648,16.23302094,0.524815319
134008,16.22914117,0.373826885
142711,16.22865788,0.32064335
81563,16.22698734,0.507298408
23900,16.22619985,0.389145773
64400,16.22379028,0.255724541
85357,16.22222306,0.508036048
177039,16.2181949,0.54273148
83220,16.21805542,0.311879173
2796,16.2180336,0.378580657
92553,16.21769241,0.574715747
88635,16.21451425,0.444555406
109137,16.21427736,0.380406491
4127,16.21310943,0.445010012
181605,16.21242115,0.410977869
45758,16.21203171,0.424912881
31735,16.2097694,0.443763965
125467,16.20749829,0.474144134
176603,16.20749829,0.370309385
72109,16.20542128,0.394764623
20848,16.2027564,0.583171673
164220,16.20164169,0.438942065
10266,16.20161342,0.542181034
96849,16.19970482,0.342065225
54586,16.19505311,0.534217579
85759,16.19285851,0.440695642
18952,16.19219278,0.429996833
191528,16.19192455,0.53934043
93361,16.19192455,0.405511366
181298,16.18854638,0.381594512
11237,16.18779942,0.58742901
178338,16.1860702,0.449412931
26956,16.18592939,0.538662869
18341,16.18567223,0.39121782
43647,16.18492987,0.500980715
179176,16.18487926,0.580794803
42377,16.18444978,0.448455691
7985,16.18439052,0.45746234
172014,16.18102085,0.480094165
158896,16.17878283,0.443872052
80505,16.17868788,0.434884719
190515,16.17785076,0.555275132
86666,16.17656576,0.379493173
132031,16.17537119,0.52001179
157275,16.17419484,0.51742066
45390,16.16981753,0.459332049
113539,16.16968581,0.476918211
45313,16.16668148,0.465442842
83279,16.16332015,0.435455629
34597,16.16217141,0.454886207
142579,16.16186042,0.433626863
131465,16.15857578,0.4819448
73513,16.15672708,0.527850526
133692,16.15666008,0.518856496
109559,16.15491982,0.501262442
93575,16.15443725,0.56304036
105888,16.15298365,0.508731003
162490,16.15161509,0.465635541
58043,16.151455,0.45261413
141276,16.15060155,0.529027288
184172,16.14682121,0.463418878
86917,16.14502655,0.31415051
29816,16.14108577,0.382632233
182926,16.13938046,0.526498788
40421,16.13847921,0.626506909
18498,16.13818168,0.455291054
19843,16.13770572,0.353342355
24896,16.13649678,0.504765962
132767,16.13593419,0.465619251
179751,16.13549995,0.40859935
137896,16.13513163,0.460115199
62506,16.13513163,0.405715886
176728,16.13421735,0.406194132
65746,16.12878803,0.408094301
53295,16.12811965,0.334789686
18750,16.12615461,0.392590077
126035,16.12204973,0.373380155
19961,16.12034429,0.480875729
113979,16.1203018,0.569331948
47545,16.11950073,0.467429327
133774,16.11755862,0.487699942
102780,16.11731732,0.469127887
179388,16.11621764,0.365769077
139411,16.11570825,0.478909894
46153,16.11485271,0.403847589
92033,16.11186562,0.486372252
84582,16.10434922,0.486604118
163546,16.1039583,0.465726466
170864,16.10175084,0.490738157
30154,16.10162771,0.454253175
39761,16.09152663,0.476082843
114688,16.09144739,0.423477963
153427,16.08858623,0.537902723
57087,16.08738633,0.439566677
19260,16.08292991,0.555381714
13536,16.08025052,0.54838823
147758,16.07915192,0.505079666
18640,16.07630554,0.479084504
54781,16.07501686,0.393435194
19510,16.07401109,0.511980334
110281,16.072878,0.47375124
154483,16.07040311,0.424846966
109330,16.06937067,0.404611934
175139,16.06758013,0.438461916
109675,16.06596936,0.436836515
176122,16.060463,0.515142298
162179,16.05928224,0.241822525
18607,16.05718968,0.424840882
826,16.05616573,0.578918583
146341,16.05227321,0.464111976
159550,16.05085476,0.428937976
26979,16.05006128,0.445538043
129779,16.04905916,0.499716669
115212,16.04849583,0.452953485
2941,16.04838926,0.486820607
79427,16.04588673,0.505130445
19829,16.04337971,0.380043433
88137,16.03929778,0.553260063
80863,16.03896088,0.389913339
35902,16.03471085,0.419778358
90494,16.03429527,0.475647358
177554,16.03328522,0.469659386
7991,16.03315865,0.377919648
51845,16.03120129,0.416009906
102181,16.03035754,0.512895998
80325,16.02978057,0.395458556
164251,16.02852715,0.393239008
31156,16.02592902,0.482535231
35906,16.02461923,0.526216389
57162,16.02121125,0.443359575
179198,16.02037944,0.510224342
96273,16.0178883,0.472180569
68738,16.01700987,0.286467382
79580,16.01700987,0.249005155
105616,16.01461627,0.463037691
14124,16.01292023,0.594939352
99219,16.00230975,0.47221625
89675,16.00218242,0.232212846
66223,15.99921672,0.438427631
14272,15.99726326,0.407320006
173132,15.99664202,0.530717639
38249,15.9955299,0.416087979
16138,15.99203797,0.591329208
30934,15.99074992,0.382963934
34429,15.98630133,0.424520155
17782,15.98599864,0.461930118
139363,15.98296033,0.425792473
69822,15.97975909,0.512717111
121003,15.97954924,0.366456497
28072,15.97918682,0.410920376
154519,15.97513116,0.505511144
103298,15.97513116,0.396856569
87533,15.97482527,0.506185342
9945,15.97399312,0.191244207
163519,15.97361864,0.563556244
167253,15.97195408,0.502170696
44433,15.96629897,0.570056014
42574,15.96560435,0.419982008
78316,15.96496569,0.444994038
183702,15.96167768,0.489836306
137695,15.96067208,0.606720174
10490,15.95963675,0.535013284
162649,15.95723103,0.534890085
27921,15.95492852,0.506301311
167784,15.95459466,0.467112651
121926,15.9505496,0.520113372
46250,15.94947344,0.357245744
86038,15.94945257,0.395763908
159171,15.94835741,0.434976233
66244,15.94826058,0.423921714
67986,15.94723321,0.192810804
115729,15.94690551,0.511946974
175790,15.94378559,0.450974461
83211,15.94268265,0.402179287
114552,15.94133104,0.409104318
158022,15.93923388,0.545184379
171785,15.93800611,0.423418087
64058,15.93744685,0.466640412
130061,15.93517125,0.31823373
110289,15.93336447,0.391869123
122674,15.93335531,0.508945301
28003,15.93258473,0.476789107
7082,15.93238317,0.442184245
132437,15.92745007,0.405156627
151547,15.92699665,0.204399493
168389,15.92656514,0.29967844
89677,15.92656514,0.273611182
132179,15.92654462,0.416606077
183294,15.92553965,0.48497727
166024,15.92429716,0.598973057
171337,15.92349409,0.461194027
56337,15.92323255,0.489616401
114268,15.91975949,0.457228019
186929,15.91928934,0.557340329
62084,15.91824434,0.455003417
178662,15.91778621,0.546068409
146742,15.91606542,0.405165421
55403,15.91194192,0.381490376
129899,15.91073201,0.465507229
23706,15.91073201,0.392695249
153849,15.9103773,0.395631202
144577,15.90969967,0.549162812
174436,15.90887516,0.476894025
116597,15.90567231,0.457472521
38882,15.90500419,0.296833564
72960,15.90336574,0.474470085
91591,15.90162554,0.461294789
130936,15.89899655,0.476083976
113560,15.89894648,0.547427289
136900,15.89836683,0.577672237
162740,15.89779109,0.491595385
152461,15.89423417,0.449080192
24377,15.89251851,0.492419273
116454,15.89203045,0.522171943
32669,15.88583203,0.405071157
1012,15.88458399,0.669338912
162593,15.88302333,0.512055442
64749,15.88039449,0.536761
124395,15.88038057,0.516559989
162533,15.87974123,0.466986489
107692,15.87969462,0.441825943
102099,15.86952134,0.409979381
106204,15.86721324,0.461201688
184067,15.86586893,0.511895416
82911,15.86269532,0.459681598
99736,15.8622497,0.386895647
92617,15.86046508,0.391099054
131511,15.86014929,0.441857911
59370,15.85866671,0.285272663
30185,15.85794205,0.393008758
70173,15.85609679,0.569889949
126921,15.85453222,0.449291234
186743,15.8513501,0.581168345
156618,15.85114733,0.456227724
171581,15.85093597,0.442721662
59581,15.84909833,0.303102375
152283,15.8439085,0.502181478
88596,15.84323159,0.561016302
121654,15.84301887,0.478902459
151982,15.83831203,0.410163795
9374,15.83597479,0.455204717
30988,15.83506817,0.394070074
163675,15.83461068,0.399379515
25106,15.8345715,0.319113874
101919,15.83405156,0.38887352
71704,15.83294965,0.398472226
156715,15.83223442,0.396170962
89630,15.83166717,0.45602802
63200,15.82980419,0.377608282
163732,15.82934625,0.53592422
98221,15.82767325,0.525467677
104605,15.82689596,0.510187585
135978,15.82671366,0.45894244
118367,15.82652403,0.478123759
20779,15.82329026,0.51341304
3825,15.82167743,0.590151583
183017,15.82117558,0.357767133
156885,15.82035771,0.48221676
45968,15.82020811,0.506242692
161507,15.81804959,0.441796579
190119,15.81416375,0.578250939
34306,15.81260673,0.500262802
46194,15.81143267,0.37528998
155157,15.81054267,0.430965966
120948,15.80910948,0.601684362
15720,15.80891362,0.351124475
16889,15.80461718,0.407818578
56843,15.80333905,0.462893918
162159,15.80168879,0.408152699
49455,15.79930384,0.51431287
106610,15.79484293,0.367142313
70090,15.79452221,0.3270968
15277,15.79406936,0.395538273
58290,15.79344531,0.397202655
111603,15.79085525,0.482120301
36690,15.78817118,0.471250147
1101,15.78683214,0.534379698
178742,15.78676298,0.448482779
110633,15.7855296,0.209673565
93781,15.78191513,0.575347219
2058,15.77908789,0.481639665
187020,15.77787907,0.635740028
38677,15.77693856,0.447556287
185880,15.77204323,0.480378103
20714,15.77066901,0.542567982
186731,15.76932212,0.536093132
39659,15.7679386,0.473511189
341,15.76460335,0.541343443
65578,15.76345261,0.383776449
16756,15.7624395,0.474148775
23657,15.76228416,0.588872781
12832,15.76015344,0.481975438
31702,15.75953211,0.378874999
71255,15.75828072,0.51512176
7212,15.75772964,0.340986491
101302,15.75761848,0.372591328
118408,15.75698158,0.382252005
109520,15.74914291,0.454115766
31166,15.74892552,0.401590113
73671,15.74387736,0.546216618
107427,15.74298158,0.453339249
98901,15.74276553,0.506354251
97921,15.74231668,0.391426297
186105,15.74176493,0.55604494
153803,15.73530451,0.412779958
67595,15.730302,0.359076469
150587,15.7284136,0.480735354
109662,15.725636,0.482721904
77730,15.72369586,0.540602675
142288,15.71961755,0.533994471
85905,15.71950577,0.389517644
190064,15.71034707,0.403512611
154301,15.71001761,0.492710118
183193,15.70648408,0.572404905
187589,15.70521291,0.551803879
29434,15.69993743,0.225924086
127171,15.69943164,0.510283588
64074,15.69873046,0.267343423
171188,15.69692739,0.560950397
23491,15.69573311,0.35007444
37318,15.69432706,0.602715837
183403,15.69389364,0.438083474
152053,15.69269895,0.520433233
114873,15.68632457,0.518884296
158615,15.68415323,0.51898319
30640,15.68154115,0.537436065
55442,15.68143264,0.419778553
9770,15.67904621,0.615232813
158436,15.67748527,0.498996559
88386,15.67453236,0.489560156
48232,15.67416145,0.556650929
69850,15.67352606,0.504378963
137614,15.67134667,0.531586503
187611,15.66893357,0.571881666
137017,15.66888796,0.531663864
109961,15.66584803,0.478266859
143332,15.66501379,0.564993193
11689,15.66477335,0.462027375
140489,15.66411111,0.426007553
10502,15.65914554,0.709103102
113240,15.65893263,0.420870069
114472,15.65733463,0.421660686
90212,15.65692931,0.428400124
186185,15.65546215,0.654360297
188835,15.65526084,0.578695115
148946,15.65443975,0.364905725
165707,15.65373704,0.524044318
146301,15.65289807,0.45822249
183275,15.65105987,0.488845169
172508,15.65049024,0.56190623
170067,15.649263,0.500986488
52196,15.64784104,0.51935336
14615,15.64667478,0.489492921
137440,15.64635813,0.510247371
43066,15.64340691,0.515450231
38280,15.6428579,0.398130862
170363,15.64275072,0.562208329
19068,15.63920817,0.388647631
120821,15.63816368,0.372944078
110094,15.63571559,0.480370714
65426,15.63491706,0.531628736
120634,15.63076662,0.496978283
113686,15.62703659,0.409853697
99246,15.62271984,0.444492693
29389,15.62240313,0.437754313
112163,15.62158002,0.410632056
160576,15.62052183,0.522109082
16394,15.61407122,0.435206402
128756,15.61224017,0.396450889
118847,15.61141418,0.526284854
37299,15.61136931,0.424361823
4017,15.61005761,0.482193659
114367,15.60975194,0.486933849
144310,15.6083391,0.389549292
13108,15.60762301,0.534176794
170765,15.5980835,0.413299663
107815,15.59785092,0.400341195
170651,15.59620615,0.554217476
101676,15.59600719,0.503545911
47137,15.59571628,0.371610332
150567,15.59488511,0.472517382
127265,15.59365173,0.544254454
139965,15.59295095,0.441661579
82636,15.59147927,0.46471094
40566,15.58982146,0.522330571
86270,15.58668961,0.484547945
162117,15.58475781,0.528506209
106808,15.58338302,0.470106374
26680,15.58148803,0.415432157
87074,15.57898665,0.570334695
1034,15.57846222,0.543080228
4632,15.57703241,0.562047688
42589,15.57639387,0.556916272
118060,15.57511004,0.394941711
187659,15.57339914,0.453617113
153301,15.57335396,0.515847911
134115,15.57209974,0.570999993
131864,15.57154424,0.622187628
169054,15.56468574,0.563887693
165064,15.56444043,0.457447098
97596,15.56311602,0.337179855
172702,15.55948824,0.45502112
141652,15.55577454,0.497285773
5331,15.55291442,0.702893266
11616,15.55221824,0.213174537
70863,15.55155429,0.411819323
24666,15.5437934,0.491873661
91333,15.5413746,0.386843426
90299,15.54116214,0.523765643
11102,15.53884688,0.457674522
162531,15.53821944,0.48072273
114204,15.53569819,0.494717978
78199,15.53287956,0.483050307
152587,15.53282144,0.509412186
12515,15.52994234,0.538840889
144143,15.52978809,0.319322374
68613,15.52888697,0.505781893
79602,15.52778939,0.440304383
77011,15.52271798,0.512425666
84863,15.52158376,0.366905923
73740,15.52129699,0.362711721
88709,15.52067229,0.445560451
166832,15.51979095,0.507519713
55640,15.51793285,0.436127571
108503,15.51736344,0.425462101
164986,15.51526337,0.489822717
181296,15.51502025,0.471613546
42206,15.50980748,0.521432593
80616,15.50927065,0.386342353
143008,15.50742643,0.506095377
142672,15.50714105,0.497156412
148131,15.50409982,0.435939239
77107,15.50236412,0.535418114
36353,15.50202366,0.551650633
143672,15.50188129,0.583997753
24281,15.497943,0.528584571
148840,15.49714277,0.484612203
104401,15.49505103,0.436034268
35581,15.49378642,0.424234526
161634,15.49323209,0.379013189
190155,15.49242346,0.429100176
37861,15.49151232,0.313250266
135305,15.48812896,0.502976346
79032,15.48790921,0.439756724
89716,15.48779463,0.479853913
181488,15.48413665,0.479563476
160012,15.483579,0.522299641
19992,15.48099243,0.480477361
112084,15.48093461,0.429809635
123804,15.47990975,0.470003589
99268,15.47863785,0.538461055
51234,15.47673927,0.405689489
37458,15.47217972,0.425982514
74201,15.47011704,0.444636942
74745,15.4675191,0.515437718
41068,15.46681896,0.518712774
103856,15.46537406,0.366381555
31183,15.46464509,0.556858617
133948,15.46361656,0.58067861
179454,15.45983525,0.483944366
36341,15.45903148,0.526551406
57269,15.45727771,0.44915923
3638,15.45688472,0.574109246
87127,15.45261013,0.441605646
136718,15.44689048,0.541294238
7722,15.44587959,0.471407935
59240,15.44388653,0.496393852
32857,15.44378146,0.47561162
25548,15.44260168,0.469907361
119861,15.44204696,0.258993502
35866,15.44142566,0.479198265
158679,15.44000403,0.512272482
49914,15.43702007,0.501120195
151307,15.43497273,0.472395879
94881,15.43056994,0.463125474
156344,15.43023099,0.509185007
162871,15.4283799,0.544679526
109858,15.42658115,0.490654391
168103,15.42641839,0.420579991
78516,15.42617749,0.446035775
144206,15.42272994,0.333559428
77723,15.42251861,0.289749782
44818,15.4202917,0.465131749
13796,15.41977421,0.50311684
39078,15.41803186,0.40735713
10064,15.41667248,0.196972966
15996,15.41647693,0.371721083
64145,15.41607883,0.499379255
111281,15.41246995,0.343499072
98536,15.40803976,0.408068261
67542,15.40346638,0.413849987
93565,15.40330753,0.441243204
118286,15.40255138,0.463792298
149173,15.40034276,0.527217392
72220,15.39848495,0.517713535
134005,15.39792156,0.49149599
31239,15.39702394,0.3545296
164169,15.39542242,0.489495996
99890,15.39518558,0.427543736
14437,15.39230557,0.452496409
97736,15.38959607,0.502842328
41376,15.38877619,0.50005598
148633,15.388309,0.447799116
79043,15.38758773,0.435824923
144356,15.38736832,0.585191971
24747,15.38679873,0.513924106
163200,15.38515773,0.500045078
162698,15.38419235,0.578103935
24040,15.38386718,0.468638058
190212,15.38006017,0.472168414
36395,15.37940451,0.603436803
88003,15.37685276,0.50375069
109235,15.37321615,0.489809636
89642,15.37294004,0.415014052
161293,15.37186451,0.431890398
20106,15.37098537,0.534783999
89765,15.36812371,0.516025746
31773,15.36093773,0.478627194
62463,15.36062477,0.507014477
178292,15.35873189,0.543172235
148143,15.35846753,0.527219123
95408,15.35392575,0.485468722
139521,15.35117638,0.538724454
66248,15.35079078,0.435255019
155943,15.34919912,0.481687027
30963,15.34728228,0.408946047
56038,15.34638057,0.420613419
41661,15.34563717,0.487485566
74354,15.3455883,0.391560547
97040,15.34414696,0.573734544
161116,15.34201203,0.393494507
121208,15.34145637,0.618617282
58318,15.34131948,0.444137895
132543,15.33999655,0.512121639
39277,15.33683036,0.490664724
166770,15.33373462,0.438631624
25918,15.33268861,0.581694054
132822,15.33225831,0.389315221
7346,15.3303138,0.462325888
34608,15.32788176,0.563721676
131893,15.32670076,0.445981086
176684,15.32626379,0.41577664
77116,15.322602,0.414953593
121798,15.31758012,0.476818833
179376,15.31699431,0.501030786
1673,15.31581993,0.498410682
48509,15.31435842,0.546972568
2996,15.31354401,0.543413113
77630,15.31315171,0.548379157
139420,15.31293972,0.607796699
173094,15.31036163,0.529225127
118849,15.30634715,0.517889992
129698,15.3050764,0.529691153
125999,15.30500537,0.425320335
29539,15.30325347,0.441733435
180505,15.30069274,0.542627287
58538,15.29837743,0.38198374
75247,15.29696195,0.41509586
75461,15.29107783,0.529015549
111597,15.29018081,0.407721209
45870,15.28985738,0.457352949
177340,15.28853059,0.448477783
122576,15.28852058,0.52973102
56831,15.28797561,0.502743081
164917,15.28777168,0.5069574
106430,15.28419293,0.449727427
176850,15.28305114,0.417669974
133743,15.28269768,0.444173198
78612,15.27865226,0.519951874
57419,15.27792753,0.358502402
13434,15.27667113,0.520648926
96454,15.27433923,0.442945581
76470,15.27358616,0.494658687
125968,15.2689038,0.404109676
28890,15.26711079,0.599171288
39530,15.26636634,0.500644166
16837,15.26574988,0.440494004
26858,15.26213423,0.46320804
176252,15.26159998,0.492669101
100132,15.25959729,0.525954018
115528,15.25904991,0.318735484
128059,15.25755155,0.428526062
8483,15.25573234,0.172789863
165409,15.25518972,0.364646197
117673,15.25357666,0.540892953
182342,15.25228271,0.409089744
81322,15.25144373,0.438280088
34166,15.25136066,0.446047045
4739,15.24928596,0.566080682
82627,15.24628806,0.460982874
155478,15.24248422,0.409665046
106917,15.23956238,0.51140207
133443,15.23937918,0.473521759
90566,15.23568448,0.369872151
77915,15.23546294,0.387870893
23748,15.23321277,0.427298199
146126,15.23184467,0.308163714
183793,15.23097693,0.517173119
117994,15.22999495,0.474005956
146940,15.22765346,0.519846855
41819,15.22521297,0.371462294
178388,15.22170171,0.543183147
104259,15.22071941,0.433348937
1975,15.22006502,0.54433477
22644,15.21698931,0.437445399
74589,15.21683364,0.53275458
116329,15.21548253,0.506072669
118166,15.21365129,0.433135861
182395,15.21249933,0.34363393
182617,15.21059711,0.489426841
